,combination,count,hero1_id,hero2_id,hero1_name,hero2_name
1877,"[13, 30]",2,13,30,Puck,Witch Doctor
769,"[13, 22]",1,13,22,Puck,Zeus
848,"[14, 73]",1,14,73,Pudge,Alchemist
912,"[14, 38]",1,14,38,Pudge,Beastmaster
847,"[14, 78]",1,14,78,Pudge,Brewmaster
843,"[14, 99]",1,14,99,Pudge,Bristleback
853,"[14, 56]",1,14,56,Pudge,Clinkz
883,"[14, 51]",1,14,51,Pudge,Clockwerk
854,"[14, 55]",1,14,55,Pudge,Dark Seer
909,"[14, 43]",1,14,43,Pudge,Death Prophet
917,"[14, 49]",1,14,49,Pudge,Dragon Knight
849,"[14, 72]",1,14,72,Pudge,Gyrocopter
850,"[14, 64]",1,14,64,Pudge,Jakiro
1896,"[14, 52]",2,14,52,Pudge,Leshrac
855,"[14, 54]",1,14,54,Pudge,Lifestealer
884,"[14, 48]",1,14,48,Pudge,Luna
916,"[14, 114]",1,14,114,Pudge,Monkey King
844,"[14, 89]",1,14,89,Pudge,Naga Siren
856,"[14, 53]",1,14,53,Pudge,Nature's Prophet
852,"[14, 60]",1,14,60,Pudge,Night Stalker
845,"[14, 88]",1,14,88,Pudge,Nyx Assassin
911,"[14, 39]",1,14,39,Pudge,Queen of Pain
908,"[14, 46]",1,14,46,Pudge,Templar Assassin
846,"[14, 83]",1,14,83,Pudge,Treant Protector
915,"[14, 20]",1,14,20,Pudge,Vengeful Spirit
1895,"[14, 63]",2,14,63,Pudge,Weaver
914,"[14, 21]",1,14,21,Pudge,Windranger
918,"[14, 112]",1,14,112,Pudge,Winter Wyvern
910,"[14, 42]",1,14,42,Pudge,Wraith King
913,"[14, 22]",1,14,22,Pudge,Zeus
716,"[45, 73]",1,45,73,Pugna,Alchemist
2632,"[45, 68]",3,45,68,Pugna,Ancient Apparition
704,"[45, 113]",1,45,113,Pugna,Arc Warden
2615,"[45, 62]",3,45,62,Pugna,Bounty Hunter
2614,"[45, 61]",3,45,61,Pugna,Broodmother
2631,"[45, 96]",3,45,96,Pugna,Centaur Warrunner
637,"[45, 81]",1,45,81,Pugna,Chaos Knight
3624,"[45, 66]",7,45,66,Pugna,Chen
711,"[45, 56]",1,45,56,Pugna,Clinkz
2873,"[45, 51]",4,45,51,Pugna,Clockwerk
1650,"[45, 119]",2,45,119,Pugna,Dark Willow
2886,"[45, 87]",4,45,87,Pugna,Disruptor
2607,"[45, 69]",3,45,69,Pugna,Doom
707,"[45, 49]",1,45,49,Pugna,Dragon Knight
3339,"[45, 107]",6,45,107,Pugna,Earth Spirit
3340,"[45, 103]",6,45,103,Pugna,Elder Titan
1657,"[45, 106]",2,45,106,Pugna,Ember Spirit
2876,"[45, 58]",4,45,58,Pugna,Enchantress
3146,"[45, 72]",5,45,72,Pugna,Gyrocopter
650,"[45, 74]",1,45,74,Pugna,Invoker
1766,"[45, 91]",2,45,91,Pugna,Io
592,"[45, 90]",1,45,90,Pugna,Keeper of the Light
1658,"[45, 104]",2,45,104,Pugna,Legion Commander
709,"[45, 52]",1,45,52,Pugna,Leshrac
1700,"[45, 54]",2,45,54,Pugna,Lifestealer
2630,"[45, 48]",3,45,48,Pugna,Luna
2616,"[45, 77]",3,45,77,Pugna,Lycan
2627,"[45, 97]",3,45,97,Pugna,Magnus
582,"[45, 82]",1,45,82,Pugna,Meepo
3136,"[45, 114]",5,45,114,Pugna,Monkey King
1747,"[45, 89]",2,45,89,Pugna,Naga Siren
710,"[45, 53]",1,45,53,Pugna,Nature's Prophet
1736,"[45, 60]",2,45,60,Pugna,Night Stalker
1745,"[45, 88]",2,45,88,Pugna,Nyx Assassin
585,"[45, 84]",1,45,84,Pugna,Ogre Magi
712,"[45, 57]",1,45,57,Pugna,Omniknight
702,"[45, 111]",1,45,111,Pugna,Oracle
705,"[45, 120]",1,45,120,Pugna,Pangolier
699,"[45, 110]",1,45,110,Pugna,Phoenix
2601,"[45, 86]",3,45,86,Pugna,Rubick
1741,"[45, 79]",2,45,79,Pugna,Shadow Demon
3833,"[45, 75]",9,45,75,Pugna,Silencer
2547,"[45, 101]",3,45,101,Pugna,Skywrath Mage
1763,"[45, 93]",2,45,93,Pugna,Slark
2600,"[45, 67]",3,45,67,Pugna,Spectre
715,"[45, 71]",1,45,71,Pugna,Spirit Breaker
1649,"[45, 46]",2,45,46,Pugna,Templar Assassin
3141,"[45, 109]",5,45,109,Pugna,Terrorblade
583,"[45, 83]",1,45,83,Pugna,Treant Protector
3200,"[45, 100]",5,45,100,Pugna,Tusk
3157,"[45, 108]",5,45,108,Pugna,Underlord
586,"[45, 85]",1,45,85,Pugna,Undying
2878,"[45, 70]",4,45,70,Pugna,Ursa
595,"[45, 92]",1,45,92,Pugna,Visage
2622,"[45, 63]",3,45,63,Pugna,Weaver
1652,"[45, 112]",2,45,112,Pugna,Winter Wyvern
401,"[39, 68]",1,39,68,Queen of Pain,Ancient Apparition
1482,"[39, 65]",2,39,65,Queen of Pain,Batrider
398,"[39, 62]",1,39,62,Queen of Pain,Bounty Hunter
375,"[39, 96]",1,39,96,Queen of Pain,Centaur Warrunner
2503,"[39, 66]",3,39,66,Queen of Pain,Chen
451,"[39, 56]",1,39,56,Queen of Pain,Clinkz
3232,"[39, 51]",5,39,51,Queen of Pain,Clockwerk
1477,"[39, 55]",2,39,55,Queen of Pain,Dark Seer
3215,"[39, 119]",5,39,119,Queen of Pain,Dark Willow
1469,"[39, 43]",2,39,43,Queen of Pain,Death Prophet
3700,"[39, 87]",8,39,87,Queen of Pain,Disruptor
2989,"[39, 69]",4,39,69,Queen of Pain,Doom
2987,"[39, 49]",4,39,49,Queen of Pain,Dragon Knight
518,"[39, 107]",1,39,107,Queen of Pain,Earth Spirit
1463,"[39, 103]",2,39,103,Queen of Pain,Elder Titan
2495,"[39, 41]",3,39,41,Queen of Pain,Faceless Void
3010,"[39, 72]",4,39,72,Queen of Pain,Gyrocopter
1434,"[39, 91]",2,39,91,Queen of Pain,Io
3708,"[39, 64]",8,39,64,Queen of Pain,Jakiro
1475,"[39, 52]",2,39,52,Queen of Pain,Leshrac
2508,"[39, 54]",3,39,54,Queen of Pain,Lifestealer
410,"[39, 80]",1,39,80,Queen of Pain,Lone Druid
1473,"[39, 48]",2,39,48,Queen of Pain,Luna
3556,"[39, 77]",7,39,77,Queen of Pain,Lycan
3247,"[39, 89]",5,39,89,Queen of Pain,Naga Siren
397,"[39, 60]",1,39,60,Queen of Pain,Night Stalker
1433,"[39, 88]",2,39,88,Queen of Pain,Nyx Assassin
415,"[39, 84]",1,39,84,Queen of Pain,Ogre Magi
2988,"[39, 57]",4,39,57,Queen of Pain,Omniknight
1466,"[39, 120]",2,39,120,Queen of Pain,Pangolier
526,"[39, 44]",1,39,44,Queen of Pain,Phantom Assassin
2962,"[39, 110]",4,39,110,Queen of Pain,Phoenix
3011,"[39, 86]",4,39,86,Queen of Pain,Rubick
1457,"[39, 79]",2,39,79,Queen of Pain,Shadow Demon
405,"[39, 75]",1,39,75,Queen of Pain,Silencer
2959,"[39, 101]",4,39,101,Queen of Pain,Skywrath Mage
400,"[39, 67]",1,39,67,Queen of Pain,Spectre
402,"[39, 71]",1,39,71,Queen of Pain,Spirit Breaker
519,"[39, 109]",1,39,109,Queen of Pain,Terrorblade
2443,"[39, 95]",3,39,95,Queen of Pain,Troll Warlord
2966,"[39, 100]",4,39,100,Queen of Pain,Tusk
3551,"[39, 85]",7,39,85,Queen of Pain,Undying
520,"[39, 40]",1,39,40,Queen of Pain,Venomancer
522,"[39, 42]",1,39,42,Queen of Pain,Wraith King
1892,"[15, 102]",2,15,102,Razor,Abaddon
2837,"[15, 68]",4,15,68,Razor,Ancient Apparition
859,"[15, 113]",1,15,113,Razor,Arc Warden
1944,"[15, 65]",2,15,65,Razor,Batrider
3943,"[15, 38]",10,15,38,Razor,Beastmaster
1934,"[15, 62]",2,15,62,Razor,Bounty Hunter
2564,"[15, 78]",3,15,78,Razor,Brewmaster
3383,"[15, 51]",6,15,51,Razor,Clockwerk
1907,"[15, 55]",2,15,55,Razor,Dark Seer
2780,"[15, 119]",4,15,119,Razor,Dark Willow
1865,"[15, 43]",2,15,43,Razor,Death Prophet
3873,"[15, 87]",9,15,87,Razor,Disruptor
3862,"[15, 69]",9,15,69,Razor,Doom
2847,"[15, 49]",4,15,49,Razor,Dragon Knight
838,"[15, 107]",1,15,107,Razor,Earth Spirit
3079,"[15, 103]",5,15,103,Razor,Elder Titan
839,"[15, 106]",1,15,106,Razor,Ember Spirit
881,"[15, 33]",1,15,33,Razor,Enigma
868,"[15, 41]",1,15,41,Razor,Faceless Void
2865,"[15, 72]",4,15,72,Razor,Gyrocopter
1932,"[15, 74]",2,15,74,Razor,Invoker
2856,"[15, 91]",4,15,91,Razor,Io
3394,"[15, 64]",6,15,64,Razor,Jakiro
1923,"[15, 90]",2,15,90,Razor,Keeper of the Light
2732,"[15, 23]",4,15,23,Razor,Kunkka
840,"[15, 104]",1,15,104,Razor,Legion Commander
3849,"[15, 52]",9,15,52,Razor,Leshrac
1880,"[15, 54]",2,15,54,Razor,Lifestealer
874,"[15, 25]",1,15,25,Razor,Lina
2736,"[15, 26]",4,15,26,Razor,Lion
3174,"[15, 80]",5,15,80,Razor,Lone Druid
1868,"[15, 48]",2,15,48,Razor,Luna
3798,"[15, 77]",8,15,77,Razor,Lycan
3964,"[15, 89]",11,15,89,Razor,Naga Siren
862,"[15, 53]",1,15,53,Razor,Nature's Prophet
2541,"[15, 60]",3,15,60,Razor,Night Stalker
2542,"[15, 57]",3,15,57,Razor,Omniknight
858,"[15, 111]",1,15,111,Razor,Oracle
1261,"[15, 76]",1,15,76,Razor,Outworld Devourer
1889,"[15, 120]",2,15,120,Razor,Pangolier
2550,"[15, 45]",3,15,45,Razor,Pugna
2556,"[15, 39]",3,15,39,Razor,Queen of Pain
2859,"[15, 86]",4,15,86,Razor,Rubick
3568,"[15, 16]",7,15,16,Razor,Sand King
1224,"[15, 79]",1,15,79,Razor,Shadow Demon
1955,"[15, 27]",2,15,27,Razor,Shadow Shaman
2636,"[15, 101]",3,15,101,Razor,Skywrath Mage
2597,"[15, 28]",3,15,28,Razor,Slardar
1794,"[15, 93]",2,15,93,Razor,Slark
1256,"[15, 71]",1,15,71,Razor,Spirit Breaker
2602,"[15, 17]",3,15,17,Razor,Storm Spirit
879,"[15, 18]",1,15,18,Razor,Sven
2617,"[15, 109]",3,15,109,Razor,Terrorblade
2740,"[15, 29]",4,15,29,Razor,Tidehunter
1890,"[15, 34]",2,15,34,Razor,Tinker
878,"[15, 19]",1,15,19,Razor,Tiny
1226,"[15, 83]",1,15,83,Razor,Treant Protector
2855,"[15, 95]",4,15,95,Razor,Troll Warlord
3825,"[15, 100]",9,15,100,Razor,Tusk
1891,"[15, 108]",2,15,108,Razor,Underlord
1918,"[15, 85]",2,15,85,Razor,Undying
866,"[15, 47]",1,15,47,Razor,Viper
2755,"[15, 37]",4,15,37,Razor,Warlock
877,"[15, 21]",1,15,21,Razor,Windranger
2596,"[15, 30]",3,15,30,Razor,Witch Doctor
1887,"[15, 22]",2,15,22,Razor,Zeus
2084,"[32, 65]",2,32,65,Riki,Batrider
412,"[32, 38]",1,32,38,Riki,Beastmaster
406,"[32, 61]",1,32,61,Riki,Broodmother
408,"[32, 56]",1,32,56,Riki,Clinkz
1956,"[32, 52]",2,32,52,Riki,Leshrac
413,"[32, 114]",1,32,114,Riki,Monkey King
409,"[32, 53]",1,32,53,Riki,Nature's Prophet
407,"[32, 60]",1,32,60,Riki,Night Stalker
403,"[32, 88]",1,32,88,Riki,Nyx Assassin
414,"[32, 111]",1,32,111,Riki,Oracle
404,"[32, 86]",1,32,86,Riki,Rubick
411,"[32, 40]",1,32,40,Riki,Venomancer
1994,"[32, 42]",2,32,42,Riki,Wraith King
1693,"[86, 102]",2,86,102,Rubick,Abaddon
1066,"[86, 113]",1,86,113,Rubick,Arc Warden
1489,"[86, 96]",2,86,96,Rubick,Centaur Warrunner
1674,"[86, 119]",2,86,119,Rubick,Dark Willow
1673,"[86, 87]",2,86,87,Rubick,Disruptor
1064,"[86, 107]",1,86,107,Rubick,Earth Spirit
1694,"[86, 103]",2,86,103,Rubick,Elder Titan
3347,"[86, 106]",6,86,106,Rubick,Ember Spirit
2834,"[86, 91]",4,86,91,Rubick,Io
1026,"[86, 90]",1,86,90,Rubick,Keeper of the Light
3300,"[86, 97]",5,86,97,Rubick,Magnus
1698,"[86, 94]",2,86,94,Rubick,Medusa
1067,"[86, 114]",1,86,114,Rubick,Monkey King
2836,"[86, 89]",4,86,89,Rubick,Naga Siren
1045,"[86, 88]",1,86,88,Rubick,Nyx Assassin
3417,"[86, 120]",6,86,120,Rubick,Pangolier
3341,"[86, 101]",6,86,101,Rubick,Skywrath Mage
3436,"[86, 93]",6,86,93,Rubick,Slark
3367,"[86, 109]",6,86,109,Rubick,Terrorblade
1029,"[86, 98]",1,86,98,Rubick,Timbersaw
3301,"[86, 95]",5,86,95,Rubick,Troll Warlord
3688,"[86, 100]",8,86,100,Rubick,Tusk
2373,"[86, 108]",3,86,108,Rubick,Underlord
3445,"[86, 92]",6,86,92,Rubick,Visage
1065,"[86, 112]",1,86,112,Rubick,Winter Wyvern
3208,"[16, 102]",5,16,102,Sand King,Abaddon
4090,"[16, 68]",14,16,68,Sand King,Ancient Apparition
1268,"[16, 113]",1,16,113,Sand King,Arc Warden
3810,"[16, 65]",9,16,65,Sand King,Batrider
4084,"[16, 38]",14,16,38,Sand King,Beastmaster
3437,"[16, 62]",6,16,62,Sand King,Bounty Hunter
3643,"[16, 78]",7,16,78,Sand King,Brewmaster
2045,"[16, 99]",2,16,99,Sand King,Bristleback
2589,"[16, 61]",3,16,61,Sand King,Broodmother
2635,"[16, 96]",3,16,96,Sand King,Centaur Warrunner
3334,"[16, 81]",6,16,81,Sand King,Chaos Knight
2094,"[16, 56]",2,16,56,Sand King,Clinkz
1833,"[16, 51]",2,16,51,Sand King,Clockwerk
4111,"[16, 55]",15,16,55,Sand King,Dark Seer
2804,"[16, 119]",4,16,119,Sand King,Dark Willow
2580,"[16, 50]",3,16,50,Sand King,Dazzle
4185,"[16, 43]",26,16,43,Sand King,Death Prophet
4193,"[16, 87]",30,16,87,Sand King,Disruptor
4131,"[16, 69]",16,16,69,Sand King,Doom
4191,"[16, 49]",28,16,49,Sand King,Dragon Knight
2592,"[16, 103]",3,16,103,Sand King,Elder Titan
3969,"[16, 106]",11,16,106,Sand King,Ember Spirit
4094,"[16, 41]",14,16,41,Sand King,Faceless Void
4174,"[16, 72]",22,16,72,Sand King,Gyrocopter
1168,"[16, 59]",1,16,59,Sand King,Huskar
1209,"[16, 74]",1,16,74,Sand King,Invoker
1267,"[16, 91]",1,16,91,Sand King,Io
2700,"[16, 64]",4,16,64,Sand King,Jakiro
2562,"[16, 90]",3,16,90,Sand King,Keeper of the Light
3754,"[16, 23]",8,16,23,Sand King,Kunkka
2849,"[16, 104]",4,16,104,Sand King,Legion Commander
4197,"[16, 52]",49,16,52,Sand King,Leshrac
1859,"[16, 31]",2,16,31,Sand King,Lich
4162,"[16, 54]",19,16,54,Sand King,Lifestealer
4079,"[16, 25]",14,16,25,Sand King,Lina
1148,"[16, 26]",1,16,26,Sand King,Lion
2555,"[16, 80]",3,16,80,Sand King,Lone Druid
4138,"[16, 48]",16,16,48,Sand King,Luna
3804,"[16, 77]",9,16,77,Sand King,Lycan
2603,"[16, 97]",3,16,97,Sand King,Magnus
3135,"[16, 94]",5,16,94,Sand King,Medusa
1173,"[16, 82]",1,16,82,Sand King,Meepo
1277,"[16, 114]",1,16,114,Sand King,Monkey King
3332,"[16, 89]",6,16,89,Sand King,Naga Siren
3869,"[16, 53]",9,16,53,Sand King,Nature's Prophet
1161,"[16, 36]",1,16,36,Sand King,Necrophos
3780,"[16, 60]",8,16,60,Sand King,Night Stalker
1184,"[16, 88]",1,16,88,Sand King,Nyx Assassin
1180,"[16, 84]",1,16,84,Sand King,Ogre Magi
3379,"[16, 57]",6,16,57,Sand King,Omniknight
1786,"[16, 111]",2,16,111,Sand King,Oracle
3919,"[16, 76]",10,16,76,Sand King,Outworld Devourer
3427,"[16, 120]",6,16,120,Sand King,Pangolier
1823,"[16, 44]",2,16,44,Sand King,Phantom Assassin
2588,"[16, 110]",3,16,110,Sand King,Phoenix
2573,"[16, 45]",3,16,45,Sand King,Pugna
3203,"[16, 39]",5,16,39,Sand King,Queen of Pain
4047,"[16, 86]",12,16,86,Sand King,Rubick
3775,"[16, 79]",8,16,79,Sand King,Shadow Demon
2571,"[16, 27]",3,16,27,Sand King,Shadow Shaman
2551,"[16, 75]",3,16,75,Sand King,Silencer
3751,"[16, 101]",8,16,101,Sand King,Skywrath Mage
1848,"[16, 28]",2,16,28,Sand King,Slardar
4085,"[16, 93]",14,16,93,Sand King,Slark
2567,"[16, 35]",3,16,35,Sand King,Sniper
3447,"[16, 67]",6,16,67,Sand King,Spectre
1207,"[16, 71]",1,16,71,Sand King,Spirit Breaker
3603,"[16, 17]",7,16,17,Sand King,Storm Spirit
1841,"[16, 18]",2,16,18,Sand King,Sven
3927,"[16, 46]",10,16,46,Sand King,Templar Assassin
3749,"[16, 109]",8,16,109,Sand King,Terrorblade
2818,"[16, 29]",4,16,29,Sand King,Tidehunter
1218,"[16, 98]",1,16,98,Sand King,Timbersaw
2831,"[16, 34]",4,16,34,Sand King,Tinker
3425,"[16, 19]",6,16,19,Sand King,Tiny
1179,"[16, 83]",1,16,83,Sand King,Treant Protector
3633,"[16, 95]",7,16,95,Sand King,Troll Warlord
2854,"[16, 100]",4,16,100,Sand King,Tusk
3864,"[16, 108]",9,16,108,Sand King,Underlord
3640,"[16, 85]",7,16,85,Sand King,Undying
1206,"[16, 70]",1,16,70,Sand King,Ursa
3204,"[16, 20]",5,16,20,Sand King,Vengeful Spirit
3668,"[16, 40]",7,16,40,Sand King,Venomancer
3654,"[16, 47]",7,16,47,Sand King,Viper
3350,"[16, 92]",6,16,92,Sand King,Visage
4194,"[16, 37]",31,16,37,Sand King,Warlock
2591,"[16, 63]",3,16,63,Sand King,Weaver
3538,"[16, 21]",7,16,21,Sand King,Windranger
2807,"[16, 112]",4,16,112,Sand King,Winter Wyvern
4118,"[16, 30]",15,16,30,Sand King,Witch Doctor
2577,"[16, 22]",3,16,22,Sand King,Zeus
857,"[79, 102]",1,79,102,Shadow Demon,Abaddon
923,"[79, 96]",1,79,96,Shadow Demon,Centaur Warrunner
919,"[79, 81]",1,79,81,Shadow Demon,Chaos Knight
2634,"[79, 119]",3,79,119,Shadow Demon,Dark Willow
922,"[79, 87]",1,79,87,Shadow Demon,Disruptor
842,"[79, 107]",1,79,107,Shadow Demon,Earth Spirit
3070,"[79, 103]",5,79,103,Shadow Demon,Elder Titan
841,"[79, 104]",1,79,104,Shadow Demon,Legion Commander
870,"[79, 80]",1,79,80,Shadow Demon,Lone Druid
1507,"[79, 97]",2,79,97,Shadow Demon,Magnus
2532,"[79, 94]",3,79,94,Shadow Demon,Medusa
1522,"[79, 89]",2,79,89,Shadow Demon,Naga Siren
2606,"[79, 88]",3,79,88,Shadow Demon,Nyx Assassin
851,"[79, 120]",1,79,120,Shadow Demon,Pangolier
1612,"[79, 110]",2,79,110,Shadow Demon,Phoenix
2610,"[79, 86]",3,79,86,Shadow Demon,Rubick
1618,"[79, 101]",2,79,101,Shadow Demon,Skywrath Mage
2725,"[79, 93]",4,79,93,Shadow Demon,Slark
1504,"[79, 98]",2,79,98,Shadow Demon,Timbersaw
1626,"[79, 108]",2,79,108,Shadow Demon,Underlord
2629,"[79, 92]",3,79,92,Shadow Demon,Visage
2813,"[11, 102]",4,11,102,Shadow Fiend,Abaddon
1047,"[11, 68]",1,11,68,Shadow Fiend,Ancient Apparition
1057,"[11, 113]",1,11,113,Shadow Fiend,Arc Warden
1778,"[11, 65]",2,11,65,Shadow Fiend,Batrider
3389,"[11, 38]",6,11,38,Shadow Fiend,Beastmaster
3312,"[11, 78]",5,11,78,Shadow Fiend,Brewmaster
1054,"[11, 99]",1,11,99,Shadow Fiend,Bristleback
1055,"[11, 96]",1,11,96,Shadow Fiend,Centaur Warrunner
1063,"[11, 81]",1,11,81,Shadow Fiend,Chaos Knight
1025,"[11, 56]",1,11,56,Shadow Fiend,Clinkz
4120,"[11, 51]",15,11,51,Shadow Fiend,Clockwerk
2833,"[11, 119]",4,11,119,Shadow Fiend,Dark Willow
1816,"[11, 43]",2,11,43,Shadow Fiend,Death Prophet
2366,"[11, 87]",3,11,87,Shadow Fiend,Disruptor
1776,"[11, 69]",2,11,69,Shadow Fiend,Doom
1027,"[11, 49]",1,11,49,Shadow Fiend,Dragon Knight
2387,"[11, 107]",3,11,107,Shadow Fiend,Earth Spirit
1858,"[11, 103]",2,11,103,Shadow Fiend,Elder Titan
1775,"[11, 72]",2,11,72,Shadow Fiend,Gyrocopter
1068,"[11, 91]",1,11,91,Shadow Fiend,Io
2839,"[11, 64]",4,11,64,Shadow Fiend,Jakiro
1095,"[11, 104]",1,11,104,Shadow Fiend,Legion Commander
2850,"[11, 52]",4,11,52,Shadow Fiend,Leshrac
1772,"[11, 80]",2,11,80,Shadow Fiend,Lone Druid
1028,"[11, 48]",1,11,48,Shadow Fiend,Luna
1773,"[11, 77]",2,11,77,Shadow Fiend,Lycan
1043,"[11, 114]",1,11,114,Shadow Fiend,Monkey King
1793,"[11, 89]",2,11,89,Shadow Fiend,Naga Siren
1788,"[11, 53]",2,11,53,Shadow Fiend,Nature's Prophet
1813,"[11, 88]",2,11,88,Shadow Fiend,Nyx Assassin
1061,"[11, 84]",1,11,84,Shadow Fiend,Ogre Magi
1044,"[11, 57]",1,11,57,Shadow Fiend,Omniknight
1070,"[11, 111]",1,11,111,Shadow Fiend,Oracle
1041,"[11, 120]",1,11,120,Shadow Fiend,Pangolier
1040,"[11, 12]",1,11,12,Shadow Fiend,Phantom Lancer
1039,"[11, 14]",1,11,14,Shadow Fiend,Pudge
1030,"[11, 45]",1,11,45,Shadow Fiend,Pugna
2389,"[11, 15]",3,11,15,Shadow Fiend,Razor
1771,"[11, 86]",2,11,86,Shadow Fiend,Rubick
2393,"[11, 16]",3,11,16,Shadow Fiend,Sand King
1774,"[11, 75]",2,11,75,Shadow Fiend,Silencer
1839,"[11, 101]",2,11,101,Shadow Fiend,Skywrath Mage
1034,"[11, 28]",1,11,28,Shadow Fiend,Slardar
1812,"[11, 93]",2,11,93,Shadow Fiend,Slark
1046,"[11, 67]",1,11,67,Shadow Fiend,Spectre
1037,"[11, 18]",1,11,18,Shadow Fiend,Sven
1033,"[11, 29]",1,11,29,Shadow Fiend,Tidehunter
1847,"[11, 19]",2,11,19,Shadow Fiend,Tiny
1062,"[11, 83]",1,11,83,Shadow Fiend,Treant Protector
1056,"[11, 95]",1,11,95,Shadow Fiend,Troll Warlord
2810,"[11, 100]",4,11,100,Shadow Fiend,Tusk
1854,"[11, 108]",2,11,108,Shadow Fiend,Underlord
1060,"[11, 85]",1,11,85,Shadow Fiend,Undying
3324,"[11, 20]",5,11,20,Shadow Fiend,Vengeful Spirit
1814,"[11, 47]",2,11,47,Shadow Fiend,Viper
2356,"[11, 37]",3,11,37,Shadow Fiend,Warlock
1783,"[11, 63]",2,11,63,Shadow Fiend,Weaver
2375,"[11, 21]",3,11,21,Shadow Fiend,Windranger
1842,"[11, 30]",2,11,30,Shadow Fiend,Witch Doctor
2109,"[27, 38]",3,27,38,Shadow Shaman,Beastmaster
2073,"[27, 62]",2,27,62,Shadow Shaman,Bounty Hunter
631,"[27, 78]",1,27,78,Shadow Shaman,Brewmaster
577,"[27, 96]",1,27,96,Shadow Shaman,Centaur Warrunner
636,"[27, 66]",1,27,66,Shadow Shaman,Chen
1954,"[27, 56]",2,27,56,Shadow Shaman,Clinkz
2126,"[27, 51]",3,27,51,Shadow Shaman,Clockwerk
2130,"[27, 43]",3,27,43,Shadow Shaman,Death Prophet
2068,"[27, 69]",2,27,69,Shadow Shaman,Doom
1827,"[27, 49]",2,27,49,Shadow Shaman,Dragon Knight
2057,"[27, 58]",2,27,58,Shadow Shaman,Enchantress
2161,"[27, 72]",3,27,72,Shadow Shaman,Gyrocopter
2131,"[27, 59]",3,27,59,Shadow Shaman,Huskar
2885,"[27, 91]",4,27,91,Shadow Shaman,Io
642,"[27, 52]",1,27,52,Shadow Shaman,Leshrac
1835,"[27, 54]",2,27,54,Shadow Shaman,Lifestealer
645,"[27, 48]",1,27,48,Shadow Shaman,Luna
2072,"[27, 77]",2,27,77,Shadow Shaman,Lycan
2146,"[27, 97]",3,27,97,Shadow Shaman,Magnus
602,"[27, 94]",1,27,94,Shadow Shaman,Medusa
1857,"[27, 114]",2,27,114,Shadow Shaman,Monkey King
2177,"[27, 89]",3,27,89,Shadow Shaman,Naga Siren
2108,"[27, 36]",3,27,36,Shadow Shaman,Necrophos
638,"[27, 60]",1,27,60,Shadow Shaman,Night Stalker
2074,"[27, 88]",2,27,88,Shadow Shaman,Nyx Assassin
2118,"[27, 57]",3,27,57,Shadow Shaman,Omniknight
2064,"[27, 76]",2,27,76,Shadow Shaman,Outworld Devourer
624,"[27, 120]",1,27,120,Shadow Shaman,Pangolier
647,"[27, 44]",1,27,44,Shadow Shaman,Phantom Assassin
606,"[27, 110]",1,27,110,Shadow Shaman,Phoenix
646,"[27, 45]",1,27,45,Shadow Shaman,Pugna
629,"[27, 86]",1,27,86,Shadow Shaman,Rubick
630,"[27, 79]",1,27,79,Shadow Shaman,Shadow Demon
632,"[27, 75]",1,27,75,Shadow Shaman,Silencer
608,"[27, 101]",1,27,101,Shadow Shaman,Skywrath Mage
603,"[27, 93]",1,27,93,Shadow Shaman,Slark
2078,"[27, 67]",2,27,67,Shadow Shaman,Spectre
607,"[27, 109]",1,27,109,Shadow Shaman,Terrorblade
625,"[27, 29]",1,27,29,Shadow Shaman,Tidehunter
2093,"[27, 95]",2,27,95,Shadow Shaman,Troll Warlord
3639,"[27, 100]",7,27,100,Shadow Shaman,Tusk
634,"[27, 70]",1,27,70,Shadow Shaman,Ursa
1819,"[27, 40]",2,27,40,Shadow Shaman,Venomancer
627,"[27, 42]",1,27,42,Shadow Shaman,Wraith King
2803,"[75, 113]",4,75,113,Silencer,Arc Warden
1560,"[75, 78]",2,75,78,Silencer,Brewmaster
1605,"[75, 96]",2,75,96,Silencer,Centaur Warrunner
3859,"[75, 119]",9,75,119,Silencer,Dark Willow
1517,"[75, 107]",2,75,107,Silencer,Earth Spirit
2578,"[75, 103]",3,75,103,Silencer,Elder Titan
1279,"[75, 106]",1,75,106,Silencer,Ember Spirit
2590,"[75, 91]",3,75,91,Silencer,Io
1515,"[75, 104]",2,75,104,Silencer,Legion Commander
3444,"[75, 77]",6,75,77,Silencer,Lycan
1608,"[75, 97]",2,75,97,Silencer,Magnus
1286,"[75, 94]",1,75,94,Silencer,Medusa
1596,"[75, 82]",2,75,82,Silencer,Meepo
1269,"[75, 114]",1,75,114,Silencer,Monkey King
1275,"[75, 88]",1,75,88,Silencer,Nyx Assassin
1559,"[75, 120]",2,75,120,Silencer,Pangolier
1521,"[75, 110]",2,75,110,Silencer,Phoenix
1274,"[75, 86]",1,75,86,Silencer,Rubick
1513,"[75, 101]",2,75,101,Silencer,Skywrath Mage
1601,"[75, 93]",2,75,93,Silencer,Slark
3858,"[75, 109]",9,75,109,Silencer,Terrorblade
1283,"[75, 95]",1,75,95,Silencer,Troll Warlord
3855,"[75, 100]",9,75,100,Silencer,Tusk
1276,"[75, 108]",1,75,108,Silencer,Underlord
1600,"[75, 92]",2,75,92,Silencer,Visage
3428,"[75, 112]",6,75,112,Silencer,Winter Wyvern
962,"[101, 102]",1,101,102,Skywrath Mage,Abaddon
